"Date","Price","Open","High","Low","Vol.","Change %"
"04/15/2014","1.2155","1.2158","1.2171","1.2145","","0.01%"
"04/14/2014","1.2154","1.2152","1.2167","1.2138","","-0.09%"
"04/11/2014","1.2165","1.2173","1.2182","1.2145","","-0.05%"
"04/10/2014","1.2171","1.2189","1.2195","1.2161","","-0.13%"
"04/09/2014","1.2187","1.2183","1.2201","1.2167","","0.08%"
"04/08/2014","1.2177","1.2201","1.2215","1.2178","","-0.17%"
"04/07/2014","1.2198","1.2225","1.2241","1.2191","","-0.21%"
"04/04/2014","1.2224","1.2223","1.2257","1.2212","","0.06%"
"04/03/2014","1.2217","1.2207","1.2236","1.2179","","0.11%"
"04/02/2014","1.2204","1.2184","1.2214","1.2180","","0.19%"
"04/01/2014","1.2181","1.2184","1.2193","1.2167","","0.01%"
"03/31/2014","1.2180","1.2197","1.2214","1.2168","","-0.11%"
"03/28/2014","1.2194","1.2182","1.2206","1.2171","","0.11%"
"03/27/2014","1.2181","1.2199","1.2212","1.2170","","-0.11%"
"03/26/2014","1.2195","1.2203","1.2239","1.2190","","-0.03%"
"03/25/2014","1.2199","1.2189","1.2222","1.2177","","0.10%"
"03/24/2014","1.2187","1.2181","1.2215","1.2163","","0.08%"
"03/21/2014","1.2177","1.2178","1.2189","1.2161","","0.01%"
"03/20/2014","1.2176","1.2181","1.2208","1.2162","","-0.02%"
"03/19/2014","1.2178","1.2166","1.2208","1.2155","","0.13%"
"03/18/2014","1.2162","1.2160","1.2183","1.2147","","0.06%"
"03/17/2014","1.2155","1.2136","1.2164","1.2123","","0.18%"
"03/14/2014","1.2133","1.2129","1.2150","1.2117","","0.01%"
"03/13/2014","1.2132","1.2153","1.2175","1.2121","","-0.15%"
"03/12/2014","1.2150","1.2173","1.2178","1.2148","","-0.17%"
"03/11/2014","1.2171","1.2180","1.2197","1.2163","","-0.04%"
"03/10/2014","1.2176","1.2184","1.2195","1.2154","","-0.05%"
"03/07/2014","1.2182","1.2205","1.2223","1.2166","","-0.16%"
"03/06/2014","1.2201","1.2183","1.2222","1.2173","","0.17%"
"03/05/2014","1.2180","1.2196","1.2205","1.2171","","-0.10%"
"03/04/2014","1.2192","1.2130","1.2199","1.2123","","0.53%"
"03/03/2014","1.2128","1.2131","1.2142","1.2100","","-0.09%"
"02/28/2014","1.2139","1.2178","1.2189","1.2114","","-0.30%"
"02/27/2014","1.2175","1.2193","1.2194","1.2154","","-0.11%"
"02/26/2014","1.2188","1.2189","1.2209","1.2184","","0.02%"
"02/25/2014","1.2185","1.2211","1.2215","1.2182","","-0.18%"
"02/24/2014","1.2207","1.2192","1.2223","1.2178","","0.11%"
"02/21/2014","1.2193","1.2201","1.2214","1.2186","","-0.07%"
"02/20/2014","1.2202","1.2205","1.2214","1.2180","","0.01%"
"02/19/2014","1.2201","1.2219","1.2231","1.2188","","-0.11%"
"02/18/2014","1.2215","1.2222","1.2242","1.2205","","-0.02%"
"02/17/2014","1.2218","1.2221","1.2236","1.2209","","-0.02%"
"02/14/2014","1.2221","1.2224","1.2232","1.2201","","0.02%"
"02/13/2014","1.2218","1.2243","1.2249","1.2203","","-0.16%"
"02/12/2014","1.2238","1.2251","1.2264","1.2230","","-0.08%"
"02/11/2014","1.2248","1.2240","1.2260","1.2226","","0.09%"
"02/10/2014","1.2237","1.2241","1.2256","1.2220","","0.00%"
"02/07/2014","1.2237","1.2245","1.2256","1.2168","","-0.03%"
"02/06/2014","1.2241","1.2226","1.2250","1.2195","","0.17%"
"02/05/2014","1.2220","1.2218","1.2239","1.2201","","0.04%"
"02/04/2014","1.2215","1.2185","1.2237","1.2182","","0.28%"
"02/03/2014","1.2181","1.2230","1.2246","1.2181","","-0.29%"
"01/31/2014","1.2217","1.2238","1.2251","1.2206","","-0.15%"
"01/30/2014","1.2235","1.2218","1.2259","1.2215","","0.19%"
"01/29/2014","1.2212","1.2264","1.2302","1.2210","","-0.41%"
