"Date","Price","Open","High","Low","Vol.","Change %"
"09/12/2017","9.5356","9.5773","9.5892","9.5238","","-0.40%"
"09/11/2017","9.5743","9.5517","9.5949","9.5272","","0.35%"
"09/08/2017","9.5408","9.5224","9.5625","9.5195","","0.23%"
"09/07/2017","9.5186","9.5100","9.5612","9.4654","","0.12%"
"09/06/2017","9.5070","9.4937","9.5145","9.4794","","0.18%"
"09/05/2017","9.4903","9.4722","9.5131","9.4596","","0.21%"
"09/04/2017","9.4701","9.4799","9.5028","9.4683","","-0.04%"
"09/01/2017","9.4741","9.4545","9.5206","9.4506","","0.24%"
"08/31/2017","9.4514","9.4812","9.4931","9.4507","","-0.28%"
"08/30/2017","9.4783","9.5063","9.5169","9.4798","","-0.24%"
"08/29/2017","9.5013","9.5339","9.5643","9.5009","","-0.31%"
"08/28/2017","9.5306","9.5024","9.5378","9.4947","","0.32%"
"08/25/2017","9.5006","9.5191","9.5320","9.4821","","-0.16%"
"08/24/2017","9.5157","9.5160","9.5326","9.4989","","0.03%"
"08/23/2017","9.5126","9.5209","9.5504","9.5133","","-0.05%"
"08/22/2017","9.5171","9.5388","9.5500","9.5169","","-0.20%"
"08/21/2017","9.5358","9.5383","9.5443","9.5056","","-0.01%"
"08/18/2017","9.5368","9.5415","9.5535","9.5237","","-0.03%"
"08/17/2017","9.5397","9.5068","9.5505","9.4810","","0.41%"
"08/16/2017","9.5009","9.4743","9.5130","9.4711","","0.31%"
"08/15/2017","9.4713","9.5560","9.5645","9.4701","","-0.85%"
"08/14/2017","9.5527","9.5869","9.6091","9.5509","","-0.48%"
"08/11/2017","9.5987","9.5772","9.6452","9.5703","","0.27%"
"08/10/2017","9.5730","9.6150","9.6185","9.5554","","-0.40%"
"08/09/2017","9.6116","9.6062","9.6446","9.5992","","0.07%"
"08/08/2017","9.6053","9.6127","9.6224","9.5823","","-0.03%"
"08/07/2017","9.6085","9.5943","9.6282","9.5825","","0.28%"
"08/04/2017","9.5820","9.6164","9.6230","9.5754","","-0.32%"
"08/03/2017","9.6126","9.5979","9.6213","9.5890","","0.20%"
"08/02/2017","9.5938","9.5710","9.6191","9.5645","","0.26%"
"08/01/2017","9.5688","9.5544","9.5854","9.5352","","0.19%"
"07/31/2017","9.5505","9.5324","9.5613","9.5199","","0.14%"
"07/28/2017","9.5370","9.5921","9.6029","9.5124","","-0.55%"
"07/27/2017","9.5897","9.5868","9.6252","9.5656","","0.07%"
"07/26/2017","9.5834","9.5639","9.5913","9.5547","","0.22%"
"07/25/2017","9.5628","9.5644","9.5811","9.5334","","0.02%"
"07/24/2017","9.5605","9.6125","9.6259","9.5551","","-0.50%"
"07/21/2017","9.6090","9.5656","9.6312","9.5582","","0.51%"
"07/20/2017","9.5605","9.5623","9.5999","9.5550","","0.01%"
"07/19/2017","9.5596","9.5923","9.5984","9.5370","","-0.31%"
"07/18/2017","9.5889","9.5159","9.6017","9.5072","","0.81%"
"07/17/2017","9.5123","9.5240","9.5523","9.5087","","-0.13%"
"07/14/2017","9.5245","9.5278","9.5484","9.5186","","0.02%"
"07/13/2017","9.5227","9.6058","9.6144","9.5208","","-0.83%"
"07/12/2017","9.6028","9.6318","9.6485","9.6008","","-0.28%"
"07/11/2017","9.6301","9.6097","9.6486","9.5973","","0.25%"
"07/10/2017","9.6063","9.6022","9.6300","9.5986","","0.00%"
"07/07/2017","9.6059","9.6457","9.6507","9.6037","","-0.38%"
"07/06/2017","9.6423","9.6341","9.6488","9.6147","","0.13%"
"07/05/2017","9.6298","9.6740","9.6798","9.6191","","-0.41%"
"07/04/2017","9.6693","9.6464","9.7015","9.6377","","0.27%"
"07/03/2017","9.6429","9.6304","9.6529","9.6115","","0.17%"
"06/30/2017","9.6266","9.6810","9.6859","9.6130","","-0.54%"
"06/29/2017","9.6785","9.7210","9.7368","9.6627","","-0.41%"
"06/28/2017","9.7179","9.7639","9.8065","9.7188","","-0.44%"
"06/27/2017","9.7613","9.7541","9.7902","9.7462","","0.13%"
"06/26/2017","9.7489","9.7677","9.7707","9.7476","","-0.11%"
"06/23/2017","9.7594","9.7585","9.7876","9.7516","","0.05%"
"06/22/2017","9.7542","9.7680","9.7754","9.7413","","-0.10%"
"06/21/2017","9.7642","9.7785","9.7876","9.7611","","-0.12%"
"06/20/2017","9.7759","9.7470","9.7959","9.7324","","0.33%"
"06/19/2017","9.7440","9.7506","9.7636","9.7328","","-0.05%"
"06/16/2017","9.7489","9.7536","9.7678","9.7251","","-0.02%"
"06/15/2017","9.7510","9.7630","9.7755","9.7199","","-0.09%"
"06/14/2017","9.7599","9.7464","9.7694","9.7216","","0.17%"
"06/13/2017","9.7430","9.7989","9.8044","9.7242","","-0.52%"
"06/12/2017","9.7937","9.7603","9.8040","9.7539","","0.42%"
"06/09/2017","9.7532","9.7685","9.7893","9.7491","","-0.12%"
"06/08/2017","9.7651","9.7832","9.8133","9.7617","","-0.15%"
"06/07/2017","9.7798","9.7699","9.8090","9.7622","","0.13%"
"06/06/2017","9.7669","9.7399","9.7911","9.7339","","0.33%"
"06/05/2017","9.7350","9.7231","9.7686","9.7182","","0.13%"
"06/02/2017","9.7222","9.7398","9.7690","9.7186","","-0.15%"
"06/01/2017","9.7368","9.7655","9.7934","9.7336","","-0.28%"
"05/31/2017","9.7646","9.7576","9.7874","9.7458","","0.10%"
"05/30/2017","9.7546","9.7146","9.7867","9.7100","","0.46%"
"05/29/2017","9.7104","9.7203","9.7343","9.7008","","-0.11%"
"05/26/2017","9.7207","9.7382","9.7462","9.6995","","-0.14%"
"05/25/2017","9.7344","9.7251","9.7454","9.7162","","0.13%"
"05/24/2017","9.7221","9.7361","9.7503","9.7120","","-0.12%"
"05/23/2017","9.7333","9.7684","9.7777","9.7326","","-0.34%"
"05/22/2017","9.7662","9.7721","9.8023","9.7451","","-0.10%"
"05/19/2017","9.7757","9.7796","9.7997","9.7542","","-0.01%"
"05/18/2017","9.7762","9.7437","9.7845","9.7285","","0.36%"
"05/17/2017","9.7407","9.7406","9.7693","9.7306","","0.03%"
"05/16/2017","9.7381","9.6907","9.7846","9.6766","","0.53%"
"05/15/2017","9.6869","9.6474","9.6963","9.6448","","0.45%"
"05/12/2017","9.6437","9.6489","9.6786","9.6448","","-0.03%"
"05/11/2017","9.6464","9.6988","9.7054","9.6237","","-0.49%"
"05/10/2017","9.6940","9.6645","9.7075","9.6608","","0.34%"
"05/09/2017","9.6615","9.6617","9.6951","9.6478","","0.05%"
"05/08/2017","9.6566","9.6651","9.6920","9.6466","","-0.07%"
"05/05/2017","9.6631","9.7008","9.7185","9.6502","","-0.37%"
"05/04/2017","9.6987","9.6326","9.7147","9.6223","","0.74%"
"05/03/2017","9.6278","9.6215","9.6379","9.6157","","0.10%"
"05/02/2017","9.6186","9.6438","9.6692","9.6199","","-0.23%"
"05/01/2017","9.6412","9.6541","9.6661","9.6223","","-0.03%"
"04/28/2017","9.6440","9.6066","9.6599","9.5989","","0.41%"
"04/27/2017","9.6045","9.5552","9.6548","9.5489","","0.54%"
"04/26/2017","9.5531","9.5858","9.5965","9.5486","","-0.32%"
"04/25/2017","9.5833","9.6267","9.6420","9.5714","","-0.43%"
"04/24/2017","9.6246","9.6185","9.6353","9.5566","","-0.34%"
"04/21/2017","9.6577","9.6307","9.6726","9.6212","","0.30%"
"04/20/2017","9.6288","9.6112","9.6453","9.6043","","0.22%"
"04/19/2017","9.6073","9.6124","9.6310","9.5887","","0.01%"
"04/18/2017","9.6067","9.5755","9.6246","9.5707","","0.37%"
"04/17/2017","9.5716","9.5877","9.6014","9.5704","","-0.14%"
"04/14/2017","9.5853","9.5971","9.6058","9.5848","","-0.10%"
"04/13/2017","9.5951","9.5732","9.6076","9.5470","","0.25%"
"04/12/2017","9.5707","9.6078","9.6121","9.5508","","-0.35%"
"04/11/2017","9.6039","9.6185","9.6417","9.5855","","-0.11%"
"04/10/2017","9.6140","9.6119","9.6219","9.5950","","0.08%"
"04/07/2017","9.6062","9.6053","9.6403","9.5836","","0.04%"
"04/06/2017","9.6019","9.5858","9.6099","9.5713","","0.18%"
"04/05/2017","9.5842","9.6139","9.6181","9.5544","","-0.27%"
"04/04/2017","9.6105","9.5549","9.6252","9.5510","","0.64%"
"04/03/2017","9.5497","9.5620","9.5668","9.5082","","-0.02%"
"03/31/2017","9.5518","9.5469","9.5686","9.5281","","0.08%"
"03/30/2017","9.5440","9.5478","9.5716","9.5418","","-0.02%"
"03/29/2017","9.5462","9.5500","9.5767","9.5398","","-0.01%"
"03/28/2017","9.5475","9.5455","9.5562","9.5252","","0.04%"
"03/27/2017","9.5439","9.5138","9.5651","9.5118","","0.31%"
"03/24/2017","9.5144","9.5194","9.5465","9.4990","","-0.03%"
"03/23/2017","9.5170","9.5011","9.5367","9.4858","","0.20%"
"03/22/2017","9.4982","9.5089","9.5385","9.4880","","-0.08%"
"03/21/2017","9.5055","9.4747","9.5214","9.4705","","0.37%"
"03/20/2017","9.4709","9.4828","9.5195","9.4706","","-0.12%"
"03/17/2017","9.4819","9.4948","9.5058","9.4540","","-0.08%"
"03/16/2017","9.4894","9.5130","9.5360","9.4688","","-0.21%"
"03/15/2017","9.5097","9.5122","9.5768","9.5063","","0.01%"
"03/14/2017","9.5088","9.5279","9.5400","9.4834","","-0.18%"
"03/13/2017","9.5258","9.6123","9.6293","9.5199","","-0.81%"
"03/10/2017","9.6039","9.5677","9.6302","9.5580","","0.41%"
"03/09/2017","9.5643","9.5446","9.5723","9.5350","","0.24%"
"03/08/2017","9.5414","9.5217","9.5495","9.5045","","0.25%"
"03/07/2017","9.5178","9.5445","9.5510","9.5124","","-0.20%"
"03/06/2017","9.5369","9.5352","9.5539","9.5182","","0.00%"
"03/03/2017","9.5368","9.5449","9.5558","9.5163","","-0.06%"
"03/02/2017","9.5428","9.5423","9.5496","9.5136","","0.01%"
"03/01/2017","9.5417","9.5572","9.5695","9.5202","","-0.14%"
"02/28/2017","9.5547","9.5952","9.5999","9.5522","","-0.38%"
"02/27/2017","9.5912","9.5480","9.5993","9.5344","","0.49%"
"02/24/2017","9.5441","9.5157","9.5500","9.4948","","0.33%"
"02/23/2017","9.5123","9.4767","9.5278","9.4678","","0.42%"
"02/22/2017","9.4724","9.4593","9.4915","9.4489","","0.17%"
"02/21/2017","9.4564","9.4837","9.4943","9.4546","","-0.21%"
"02/20/2017","9.4766","9.4585","9.4909","9.4470","","0.25%"
"02/17/2017","9.4533","9.4576","9.4852","9.4358","","0.00%"
"02/16/2017","9.4533","9.4558","9.4873","9.4412","","0.02%"
"02/15/2017","9.4515","9.4463","9.4758","9.4339","","0.08%"
"02/14/2017","9.4443","9.4762","9.4797","9.4439","","-0.29%"
"02/13/2017","9.4714","9.4803","9.4938","9.4626","","-0.18%"
"02/10/2017","9.4886","9.4893","9.5036","9.4706","","0.02%"
"02/09/2017","9.4863","9.4532","9.5049","9.4457","","0.39%"
"02/08/2017","9.4494","9.4800","9.4841","9.4433","","-0.31%"
"02/07/2017","9.4784","9.4856","9.4966","9.4514","","-0.05%"
"02/06/2017","9.4833","9.4507","9.5020","9.4388","","0.41%"
"02/03/2017","9.4442","9.4155","9.4663","9.4085","","0.32%"
"02/02/2017","9.4139","9.4225","9.4316","9.4063","","-0.05%"
"02/01/2017","9.4186","9.4391","9.4541","9.3996","","-0.19%"
"01/31/2017","9.4361","9.4475","9.4719","9.4320","","-0.06%"
"01/30/2017","9.4419","9.4553","9.4902","9.4283","","-0.24%"
"01/27/2017","9.4642","9.4438","9.4726","9.4346","","0.27%"
"01/26/2017","9.4390","9.4767","9.4881","9.4365","","-0.37%"
"01/25/2017","9.4742","9.4950","9.5089","9.4723","","-0.19%"
"01/24/2017","9.4921","9.5024","9.5125","9.4729","","-0.06%"
"01/23/2017","9.4977","9.5154","9.5319","9.4881","","-0.10%"
"01/20/2017","9.5071","9.5456","9.5540","9.4909","","-0.37%"
"01/19/2017","9.5422","9.5173","9.5695","9.5088","","0.28%"
"01/18/2017","9.5157","9.5171","9.5455","9.5011","","0.01%"
"01/17/2017","9.5146","9.4890","9.5444","9.4852","","0.28%"
"01/16/2017","9.4878","9.4365","9.5049","9.4365","","0.15%"
"01/13/2017","9.4737","9.5012","9.5085","9.4584","","-0.23%"
"01/12/2017","9.4960","9.5533","9.5638","9.4930","","-0.56%"
"01/11/2017","9.5490","9.5882","9.5911","9.5393","","-0.37%"
"01/10/2017","9.5844","9.5656","9.5932","9.5448","","0.21%"
"01/09/2017","9.5640","9.5400","9.5780","9.5359","","0.21%"
"01/06/2017","9.5444","9.5395","9.5842","9.5326","","0.12%"
"01/05/2017","9.5332","9.5493","9.5762","9.5178","","-0.12%"
"01/04/2017","9.5450","9.5366","9.5592","9.5091","","0.12%"
"01/03/2017","9.5332","9.5582","9.5619","9.5103","","-0.27%"
"01/02/2017","9.5594","9.5670","9.5932","9.5264","","-0.16%"
"12/30/2016","9.5749","9.5683","9.6126","9.5442","","0.10%"
"12/29/2016","9.5658","9.5867","9.5954","9.5406","","-0.20%"
"12/28/2016","9.5846","9.6492","9.6569","9.5559","","-0.63%"
"12/27/2016","9.6458","9.6245","9.6628","9.6150","","0.25%"
"12/26/2016","9.6216","9.6351","9.6642","9.6067","","-0.14%"
"12/23/2016","9.6351","9.6281","9.6525","9.6076","","0.11%"
"12/22/2016","9.6247","9.6243","9.6369","9.5849","","0.03%"
"12/21/2016","9.6218","9.7131","9.7308","9.6074","","-0.89%"
"12/20/2016","9.7078","9.7689","9.7723","9.7080","","-0.59%"
"12/19/2016","9.7650","9.7847","9.7967","9.7438","","-0.10%"
"12/16/2016","9.7745","9.8014","9.8467","9.7635","","-0.21%"
"12/15/2016","9.7951","9.7538","9.8044","9.7222","","0.45%"
"12/14/2016","9.7517","9.7399","9.7711","9.7204","","0.15%"
"12/13/2016","9.7369","9.7490","9.7601","9.7073","","-0.09%"
"12/12/2016","9.7461","9.7070","9.7551","9.6889","","0.52%"
"12/09/2016","9.6958","9.6885","9.7236","9.6740","","0.10%"
"12/08/2016","9.6864","9.7541","9.7970","9.6766","","-0.67%"
"12/07/2016","9.7516","9.7806","9.7984","9.7470","","-0.23%"
"12/06/2016","9.7737","9.8151","9.8329","9.7648","","-0.39%"
"12/05/2016","9.8117","9.8054","9.8301","9.7252","","0.09%"
"12/02/2016","9.8025","9.8358","9.8437","9.7853","","-0.25%"
"12/01/2016","9.8272","9.7679","9.8512","9.7671","","0.64%"
"11/30/2016","9.7645","9.7752","9.8034","9.7266","","-0.07%"
"11/29/2016","9.7717","9.7646","9.7834","9.7515","","0.10%"
"11/28/2016","9.7616","9.7877","9.8052","9.7490","","-0.19%"
"11/25/2016","9.7801","9.7625","9.8028","9.7562","","0.22%"
"11/24/2016","9.7590","9.7910","9.8089","9.7382","","-0.33%"
"11/23/2016","9.7913","9.7941","9.8081","9.7670","","0.00%"
"11/22/2016","9.7916","9.7991","9.8185","9.7770","","-0.04%"
"11/21/2016","9.7951","9.8040","9.8321","9.7865","","-0.09%"
"11/18/2016","9.8041","9.8142","9.8441","9.7889","","-0.08%"
"11/17/2016","9.8121","9.8352","9.8920","9.8034","","-0.20%"
"11/16/2016","9.8322","9.8509","9.8648","9.8128","","-0.15%"
"11/15/2016","9.8472","9.8313","9.8717","9.7916","","0.21%"
"11/14/2016","9.8261","9.8671","9.8778","9.7919","","-0.38%"
"11/11/2016","9.8640","9.8478","9.9146","9.8377","","0.22%"
"11/10/2016","9.8421","9.8885","9.9310","9.8415","","-0.45%"
"11/09/2016","9.8869","9.9141","10.0912","9.8693","","-0.24%"
"11/08/2016","9.9106","9.9628","9.9707","9.9086","","-0.49%"
"11/07/2016","9.9589","9.9683","10.0092","9.9231","","-0.07%"
"11/04/2016","9.9661","9.9602","9.9828","9.9268","","0.10%"
"11/03/2016","9.9565","9.9015","9.9816","9.8596","","0.61%"
"11/02/2016","9.8962","9.9101","9.9179","9.8767","","-0.09%"
"11/01/2016","9.9053","9.9177","9.9256","9.8446","","-0.09%"
"10/31/2016","9.9147","9.9089","9.9256","9.8497","","0.17%"
"10/28/2016","9.8974","9.8959","9.9098","9.8317","","0.06%"
"10/27/2016","9.8915","9.7215","9.9002","9.6792","","1.81%"
"10/26/2016","9.7157","9.7202","9.7543","9.7112","","-0.02%"
"10/25/2016","9.7176","9.6942","9.7307","9.6855","","0.29%"
"10/24/2016","9.6894","9.7088","9.7215","9.6832","","-0.15%"
"10/21/2016","9.7039","9.6965","9.7200","9.6779","","0.11%"
"10/20/2016","9.6935","9.6958","9.7302","9.6803","","0.00%"
"10/19/2016","9.6937","9.6930","9.7105","9.6848","","0.04%"
"10/18/2016","9.6894","9.6930","9.7102","9.6801","","0.01%"
"10/17/2016","9.6887","9.7002","9.7141","9.6826","","-0.06%"
"10/14/2016","9.6944","9.7199","9.7266","9.6868","","-0.21%"
"10/13/2016","9.7151","9.7326","9.7626","9.7104","","-0.14%"
"10/12/2016","9.7286","9.7493","9.7629","9.7204","","-0.19%"
"10/11/2016","9.7468","9.6386","9.7610","9.6315","","1.15%"
"10/10/2016","9.6356","9.6570","9.6926","9.6324","","-0.22%"
"10/07/2016","9.6570","9.6259","9.6796","9.6095","","0.35%"
"10/06/2016","9.6233","9.6253","9.6440","9.6121","","0.04%"
"10/05/2016","9.6199","9.6372","9.6463","9.6021","","-0.15%"
"10/04/2016","9.6342","9.6031","9.6421","9.5892","","0.36%"
"10/03/2016","9.5997","9.6343","9.6479","9.5710","","-0.34%"
"09/30/2016","9.6329","9.6211","9.6440","9.6038","","0.15%"
"09/29/2016","9.6181","9.6053","9.6328","9.5995","","0.18%"
"09/28/2016","9.6011","9.6425","9.6565","9.5994","","-0.39%"
"09/27/2016","9.6390","9.6022","9.6678","9.5804","","0.41%"
"09/26/2016","9.6000","9.5882","9.6265","9.5803","","0.17%"
"09/23/2016","9.5839","9.5818","9.6027","9.5671","","0.05%"
"09/22/2016","9.5793","9.5802","9.6060","9.5635","","0.09%"
"09/21/2016","9.5703","9.5920","9.6093","9.5649","","-0.20%"
"09/20/2016","9.5890","9.5719","9.5928","9.5574","","0.22%"
"09/19/2016","9.5684","9.5502","9.5777","9.5462","","0.15%"
"09/16/2016","9.5543","9.5375","9.5742","9.5288","","0.20%"
"09/15/2016","9.5350","9.5471","9.5776","9.5229","","-0.10%"
"09/14/2016","9.5446","9.5673","9.5814","9.5281","","-0.18%"
"09/13/2016","9.5620","9.5290","9.5784","9.5159","","0.41%"
"09/12/2016","9.5234","9.5401","9.5773","9.5257","","-0.11%"
"09/09/2016","9.5338","9.5063","9.5514","9.4932","","0.32%"
"09/08/2016","9.5037","9.4897","9.5193","9.4725","","0.16%"
"09/07/2016","9.4885","9.5266","9.5410","9.4818","","-0.35%"
"09/06/2016","9.5223","9.5522","9.5557","9.5144","","-0.27%"
"09/05/2016","9.5484","9.5764","9.5817","9.5376","","-0.23%"
