"Date","Price","Open","High","Low","Vol.","Change %"
"04/13/2015","126.90","127.46","127.85","126.53","","-0.43%"
"04/10/2015","127.45","128.54","128.81","127.19","","-0.82%"
"04/09/2015","128.50","129.53","129.79","128.22","","-0.76%"
"04/08/2015","129.48","130.08","130.38","129.36","","-0.44%"
"04/07/2015","130.05","130.54","131.07","129.98","","-0.37%"
"04/06/2015","130.53","130.76","131.32","130.43","","-0.03%"
"04/03/2015","130.57","130.30","131.62","129.99","","0.25%"
"04/02/2015","130.25","128.92","130.51","128.60","","1.07%"
"04/01/2015","128.87","128.91","129.49","128.40","","-0.02%"
"03/31/2015","128.89","130.09","130.29","128.59","","-0.89%"
"03/30/2015","130.05","129.73","130.22","129.29","","0.30%"
"03/27/2015","129.66","129.72","130.42","129.00","","-0.03%"
"03/26/2015","129.70","131.10","131.17","129.51","","-1.04%"
"03/25/2015","131.06","130.84","131.45","130.57","","0.19%"
"03/24/2015","130.81","131.06","131.54","130.34","","-0.18%"
"03/23/2015","131.04","130.10","131.37","129.28","","0.90%"
"03/20/2015","129.87","128.78","130.72","128.63","","0.88%"
"03/19/2015","128.74","130.52","130.80","128.35","","-1.33%"
"03/18/2015","130.48","128.62","131.54","128.25","","1.47%"
"03/17/2015","128.59","128.24","129.17","128.07","","0.31%"
"03/16/2015","128.19","127.39","128.82","126.97","","0.65%"
"03/13/2015","127.36","129.01","129.07","126.89","","-1.26%"
"03/12/2015","128.98","128.10","129.05","127.64","","0.72%"
"03/11/2015","128.06","129.59","129.99","127.62","","-1.17%"
"03/10/2015","129.57","131.49","131.90","129.45","","-1.44%"
"03/09/2015","131.46","130.88","131.83","130.69","","0.34%"
"03/06/2015","131.02","132.51","132.59","130.88","","-1.10%"
"03/05/2015","132.48","132.59","133.62","132.09","","-0.05%"
"03/04/2015","132.54","133.82","133.88","132.38","","-0.93%"
"03/03/2015","133.78","134.35","134.47","133.64","","-0.41%"
"03/02/2015","134.33","133.74","134.61","133.58","","0.42%"
"02/27/2015","133.77","133.73","134.30","133.43","","0.06%"
"02/26/2015","133.69","135.05","135.39","133.54","","-0.98%"
"02/25/2015","135.01","134.92","135.26","134.55","","0.08%"
"02/24/2015","134.90","134.65","135.68","134.50","","0.22%"
"02/23/2015","134.61","135.50","136.01","134.42","","-0.59%"
"02/20/2015","135.41","135.20","135.91","133.54","","0.16%"
"02/19/2015","135.19","135.39","135.96","134.94","","-0.12%"
"02/18/2015","135.35","136.10","136.14","134.84","","-0.52%"
"02/17/2015","136.06","134.51","136.26","133.93","","1.17%"
"02/16/2015","134.49","135.22","135.59","133.96","","-0.48%"
"02/13/2015","135.14","135.83","136.06","135.15","","-0.49%"
"02/12/2015","135.80","136.51","136.73","134.80","","-0.50%"
"02/11/2015","136.48","135.20","136.73","135.01","","0.97%"
"02/10/2015","135.17","134.35","135.33","134.02","","0.63%"
"02/09/2015","134.32","134.86","135.02","133.66","","-0.19%"
"02/06/2015","134.58","134.89","135.22","133.68","","-0.19%"
"02/05/2015","134.84","133.06","135.19","132.54","","1.37%"
"02/04/2015","133.02","134.99","135.39","132.53","","-1.42%"
"02/03/2015","134.94","133.41","135.23","132.38","","1.20%"
"02/02/2015","133.34","132.55","133.63","132.00","","0.60%"
"01/30/2015","132.54","133.91","134.21","132.35","","-0.99%"
"01/29/2015","133.86","132.68","134.10","132.36","","0.92%"
"01/28/2015","132.64","134.18","134.38","132.45","","-1.10%"
"01/27/2015","134.12","133.13","134.23","132.49","","0.76%"
"01/26/2015","133.11","131.55","133.73","130.16","","0.88%"
"01/23/2015","131.95","134.68","135.09","130.92","","-2.01%"
"01/22/2015","134.65","136.95","137.34","134.22","","-1.64%"
"01/21/2015","136.89","137.24","137.34","135.80","","-0.22%"
"01/20/2015","137.19","136.45","137.66","136.40","","0.57%"
"01/19/2015","136.41","136.08","136.85","135.14","","0.27%"
"01/16/2015","136.04","135.13","136.21","134.80","","0.72%"
"01/15/2015","135.07","138.34","138.83","134.95","","-2.34%"
"01/14/2015","138.31","138.85","138.94","136.97","","-0.37%"
"01/13/2015","138.82","140.06","140.54","138.30","","-0.84%"
"01/12/2015","140.00","140.33","140.91","139.74","","-0.21%"
"01/09/2015","140.29","141.12","141.40","140.17","","-0.57%"
"01/08/2015","141.09","141.20","141.76","140.69","","-0.06%"
"01/07/2015","141.17","140.78","141.70","140.35","","0.31%"
"01/06/2015","140.74","142.76","142.81","140.72","","-1.39%"
"01/05/2015","142.73","144.63","144.70","142.30","","-1.29%"
"01/02/2015","144.59","145.00","145.36","144.15","","-0.25%"
"01/01/2015","144.95","144.82","145.10","144.74","","0.12%"
"12/31/2014","144.78","145.24","145.60","144.76","","-0.30%"
"12/30/2014","145.22","146.64","146.77","144.75","","-0.94%"
"12/29/2014","146.60","146.60","147.24","146.48","","0.02%"
"12/26/2014","146.57","146.79","147.12","146.45","","-0.12%"
"12/25/2014","146.75","146.95","147.23","146.59","","-0.10%"
"12/24/2014","146.90","146.93","147.18","146.43","","0.02%"
"12/23/2014","146.87","146.84","147.17","146.70","","0.04%"
"12/22/2014","146.81","146.12","147.15","145.88","","0.49%"
"12/19/2014","146.09","146.00","146.75","145.93","","0.08%"
"12/18/2014","145.97","146.44","146.79","145.59","","-0.30%"
"12/17/2014","146.41","145.64","146.80","145.32","","0.56%"
"12/16/2014","145.60","146.55","147.05","144.95","","-0.61%"
